date,latitude,longitude,elevation,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2021-04-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.714916,17.017,9.816999,2.4999995,44201.742,15.39184,,,
2021-04-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,11.9295,13.467,10.316999,19.0,44215.324,10.041354,24.48,,1.2105364
2021-05-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.967001,7.367,8.400001,44228.758,9.726665,26.28,19.64,3.3580623
2021-05-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,11.756583,17.617,,1.0000001,44242.027,12.979984,34.2,16.5,2.790371
2021-05-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.367,14.967,10.066999,,44255.125,9.0645685,,,1.9330314
2021-05-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.167,10.316999,,44268.043,11.542478,31.68,15.51,2.697114
2021-05-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.633666,18.567001,9.167,7.7999997,,9.885262,28.08,17.18,2.9963908
2021-05-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.5357485,17.517,9.266999,8.3,44293.25,9.826088,27.0,16.77,2.907078
2021-05-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.675332,18.367,8.467,,44305.52,12.287555,31.68,20.01,3.3584719
2021-05-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.237835,17.367,7.717,4.3999996,44317.562,6.4799995,23.4,14.27,
2021-05-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.837834,18.867,9.016999,2.1000001,44329.477,15.1884165,39.239998,20.35,3.5523226
2021-05-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.114915,17.467001,10.316999,,,14.529915,36.0,15.49,2.6948128
2021-05-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.937833,18.267,8.167,0.3,44352.93,22.415602,52.199997,,3.606346
2021-05-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.552417,18.567001,,4.1,44364.45,18.374111,43.92,20.29,3.4877217
2021-05-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.694084,19.517,8.417,0.3,44375.8,18.089775,45.36,21.18,3.6855319
2021-05-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.873252,19.817001,8.766999,,44386.996,17.555307,,21.72,3.815252
2021-05-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.773248,,9.066999,0.0,44398.01,16.299694,41.399998,17.33,
2021-05-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.164916,19.367,9.766999,2.6999998,44408.836,12.397806,33.48,,3.4625328
2021-05-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,18.417,9.917,1.5000001,44419.457,11.792404,30.239998,17.36,3.1229331
2021-05-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.977417,17.667,9.117,0.2,,13.684735,34.92,15.53,2.7570329
2021-05-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.666999,20.167,8.617,,44440.055,,41.039997,23.01,4.0379124
2021-05-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.929501,19.667,8.467,0.0,44450.0,17.935081,43.56,23.4,4.119557
2021-05-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.864917,,7.9170003,0.0,44459.7,19.64228,45.36,22.87,4.0465846
2021-05-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.069081,19.867,,0.3,44469.133,15.379206,39.96,20.91,3.7658036
2021-05-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.700334,18.867,9.617,0.2,44478.297,17.782686,42.12,17.45,3.1665514
2021-05-24 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.250335,18.717001,11.167,2.3000002,44487.168,22.493519,50.399998,19.66,3.361722
2021-05-25 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.917,19.717001,9.367,0.0,44495.75,18.844202,44.28,21.28,3.8179963
2021-05-26 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.010751,18.917,10.266999,0.4,,19.164717,45.36,20.17,3.5808134
2021-05-27 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,19.667,10.016999,0.4,44511.94,14.88242,42.12,16.43,3.011348
2021-05-28 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.021165,19.217001,7.617,10.3,44519.555,8.766573,26.28,18.54,3.2697895
2021-05-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.41075,17.367,10.617,2.1000001,44526.906,11.183201,29.519999,14.76,2.566829
2021-05-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.923251,18.517,,3.1999998,,12.682018,,13.56,2.4245875
2021-05-31 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.679498,19.067001,9.867,0.3,44540.836,17.22742,45.0,17.44,
2021-06-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.125333,18.417,9.217,7.2000003,44547.4,,,17.63,3.1469789
2021-06-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.844083,19.717001,7.067,12.099999,44553.69,8.4042845,28.8,20.1,3.5254838
2021-06-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.63158,,9.117,1.5000001,44559.703,16.1198,42.48,20.82,3.6156466
2021-06-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.792001,17.967001,10.316999,0.0,44565.426,18.391737,42.839996,15.99,2.8654652
2021-06-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.194083,19.517,,0.0,44570.85,15.192682,38.88,22.24,3.9261029
2021-06-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,18.967001,9.516999,0.2,44575.98,12.096214,36.36,18.28,3.2946465
2021-06-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.481584,,,,44580.793,14.84318,37.079998,19.93,3.5116117
2021-06-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.016999,17.617,7.6670003,0.8000001,44585.297,9.19939,26.64,17.11,3.0294182
2021-06-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.64825,17.867,8.717,0.90000004,44589.48,9.178235,25.56,15.24,2.7350705
2021-06-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.017,7.017,3.4999998,,8.049845,24.84,,2.801238
2021-06-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.925331,,9.117,8.8,44596.86,7.8954163,29.16,18.98,3.3151855
2021-06-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.216999,18.717001,8.066999,0.3,44600.05,,31.319998,,3.6212306
2021-06-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.817001,9.867,0.6,44602.89,12.55879,35.64,16.02,2.8893678
2021-06-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.167,9.516999,2.3,44605.37,11.659777,29.16,14.54,2.5358825
2021-06-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.539918,18.717001,9.217,4.8,44607.504,8.557102,28.08,20.61,3.6295865
2021-06-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.787833,18.317001,7.6670003,0.2,44609.273,15.629971,39.239998,20.7,3.5812242
2021-06-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.614915,18.267,8.066999,0.0,44610.676,,41.399998,20.52,
2021-06-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,19.117,,0.0,44611.72,18.947083,45.719997,22.47,3.9235249
2021-06-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,,8.266999,0.9000001,44612.414,17.727943,42.48,20.63,3.6225877
2021-06-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.723248,17.917,8.867,2.8999999,44612.754,21.650938,55.44,,3.3253462
2021-06-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.137834,18.317001,8.417,1.2,,20.172853,47.88,23.05,3.884545
2021-06-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.431583,18.267,6.867,0.0,44612.4,14.021525,34.92,,3.6837473
2021-06-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.481583,18.767,5.767,0.0,44611.703,13.276144,34.56,,
2021-06-24 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.8045,18.867,,0.4,44610.67,10.495713,29.88,21.53,3.752368
2021-06-25 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.039916,18.767,6.1670003,0.3,44609.3,9.726664,31.68,,3.5666661
2021-06-26 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.52325,18.517,7.217,0.6,44607.6,11.304229,29.519999,20.91,3.6487305
2021-06-27 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.483668,18.467001,6.317,0.0,44605.57,13.18308,34.2,21.77,3.7756994
2021-06-28 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.644082,19.017,7.1670003,0.3,44603.207,16.75064,41.039997,21.96,3.8599432
2021-06-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,18.067001,7.717,0.2,44600.527,19.881649,47.16,22.46,3.8382525
2021-06-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,11.439915,16.617,7.067,5.2,44597.523,19.486609,41.399998,13.7,2.292437
2021-07-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.321166,16.767,9.316999,6.3,44594.203,12.387348,28.08,15.77,
2021-07-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.667,8.167,2.0,44590.57,12.313894,30.239998,21.0,3.6379418
2021-07-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.99825,17.217001,9.367,0.0,44586.63,24.014996,53.639996,20.7,3.5623252
2021-07-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.092,17.867,,0.0,44582.387,17.072504,41.399998,21.54,3.6774704
2021-07-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.867,7.467,0.0,44577.836,,45.719997,20.98,3.6333148
2021-07-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.585751,18.167,8.316999,0.4,44572.996,15.281989,40.68,20.88,3.6193726
2021-07-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.454501,19.417,9.016999,0.3,44567.848,20.12461,45.36,,3.7905622
2021-07-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.227416,18.917,8.617,1.2,44562.348,19.272614,45.0,21.22,3.6851983
2021-07-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.114915,18.417,8.667,0.5,44556.5,15.9134655,44.28,,3.5860384
2021-07-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.864915,18.417,11.016999,1.2000002,44550.312,19.406637,44.639996,18.46,3.3071468
2021-07-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.058666,17.767,8.816999,0.90000004,44543.797,17.595861,,,3.229101
2021-07-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.494083,,8.967,0.70000005,44536.96,,45.0,22.24,3.8851964
2021-07-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.708667,17.367,,0.4,44529.82,19.826164,46.44,17.41,3.1022987
2021-07-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.633666,18.417,8.617,0.1,44522.38,17.87718,45.36,19.26,3.3738601
2021-07-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.3795,19.617,7.4170003,0.6,44514.66,18.218275,,22.22,3.919586
2021-07-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.9795,19.517,5.967,0.1,44506.664,18.998316,,21.02,3.7441688
2021-07-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.008667,19.817001,6.767,0.0,44498.402,19.255793,45.0,21.67,3.873163
2021-07-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.344083,18.617,9.016999,0.70000005,44489.887,20.26899,48.239998,19.99,3.471314
2021-07-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.856583,17.317001,9.516999,0.3,44481.13,,59.76,21.04,3.4019296
2021-07-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.389915,19.017,9.816999,0.0,44472.145,22.26768,52.199997,22.84,4.027021
2021-07-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,11.985749,16.017,8.417,6.1,,18.847641,40.68,12.78,2.2057827
2021-07-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.637833,,8.917,2.3999996,44453.52,22.691423,,14.22,2.5088568
2021-07-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.723248,18.567001,10.016999,2.3,44443.9,21.817902,50.76,19.05,3.3622346
2021-07-24 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.458667,18.667,9.867,1.2,,9.686609,28.08,17.48,3.203462
2021-07-25 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.937832,17.717001,9.566999,1.8000002,44424.1,6.28713,21.599998,12.83,2.367962
2021-07-26 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.742001,,6.4170003,0.0,44413.94,13.217443,,20.74,
2021-07-27 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.854499,18.717001,,0.6,44403.605,14.84318,38.16,20.07,3.5270088
2021-07-28 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.227416,19.317001,8.117,0.0,44393.004,12.599998,33.48,,3.3658578
2021-07-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.74825,19.317001,9.266999,,44382.14,22.9724,52.92,22.94,3.977773
2021-07-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.633667,19.017,9.217,0.0,44371.023,,,,4.0872617
2021-07-31 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.000333,,,0.0,44359.668,19.171478,50.399998,25.21,4.512681
2021-08-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.767,9.516999,0.0,44348.086,26.161375,59.039997,22.01,
2021-08-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.771168,,,0.70000005,44336.297,27.217524,62.279995,20.78,3.3448577
2021-08-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,17.967001,9.766999,0.0,44324.305,21.407139,,19.62,3.433115
2021-08-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.337833,18.417,10.117,0.0,44312.133,,31.319998,20.68,3.700983
2021-08-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.977417,18.167,9.617,0.4,44299.78,18.626305,46.44,,3.1728642
2021-08-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.329498,18.417,,0.0,44287.277,17.49615,42.839996,21.63,3.8272011
2021-08-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.414914,20.167,7.717,1.9000001,44274.63,16.992609,43.199997,22.3,3.9750757
2021-08-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.7232485,18.717001,7.117,1.6000001,44261.84,11.928989,32.760002,18.22,3.201606
2021-08-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.158666,19.617,8.816999,0.8,44248.93,16.135872,41.760002,21.5,3.8745897
2021-08-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.964917,19.667,8.816999,0.3,44235.91,20.696087,,22.63,
2021-08-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.519082,18.717001,8.316999,,44222.79,21.533897,50.76,,4.010506
2021-08-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.4795,19.367,7.4170003,0.5,44209.582,13.779114,34.92,22.29,3.975072
2021-08-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.256583,19.117,7.817,0.1,44196.297,13.783817,36.36,21.28,
2021-08-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.619083,19.267,9.167,0.0,44182.95,8.311245,28.44,20.08,3.6809964
2021-08-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.0045,19.167,9.717,3.8,44169.547,13.276144,37.44,21.15,3.8289723
2021-08-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.587833,,8.266999,,44156.086,16.676977,42.12,19.95,3.6477077
2021-08-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.471166,18.867,8.467,0.5,44142.457,,33.839996,,3.805453
2021-08-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.139916,19.217001,9.917,0.3,44128.668,14.529915,37.44,,3.855302
2021-08-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.610748,19.467001,9.566999,0.90000004,44114.723,13.684735,33.839996,19.18,3.4776683
2021-08-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.956584,18.417,10.967,,44100.637,10.853866,,13.44,2.4624732
2021-08-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.044084,,8.266999,0.8000001,44086.42,15.077082,46.8,18.3,
2021-08-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.808667,19.617,8.367,0.6,44072.086,18.089775,43.56,22.21,4.016301
2021-08-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.802414,20.767,6.967,10.4,44057.65,9.746631,27.0,21.87,3.9563215
2021-08-24 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.375332,19.067001,,1.2,44043.113,8.766573,23.759998,16.97,3.0876958
2021-08-25 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.200333,19.067001,6.9170003,0.6,44028.5,10.587918,29.88,21.51,3.8529284
2021-08-26 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.729503,,8.066999,0.0,44013.812,,36.36,20.91,3.836983
2021-08-27 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.412831,19.817001,6.017,0.5,43999.066,14.480773,37.44,21.92,3.9923248
2021-08-28 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,20.067001,9.217,0.2,43984.266,,39.6,20.92,
2021-08-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.102416,,8.066999,0.0,43969.43,20.316889,47.519997,18.05,3.3389637
2021-08-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,18.917,7.567,0.3,43954.566,10.805998,33.12,20.43,3.6624846
2021-08-31 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.977414,17.817001,9.167,19.700003,43939.684,6.4799995,29.16,16.43,2.8829546
2021-09-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.142001,18.167,8.417,1.3000001,43924.79,12.224107,30.960001,19.07,3.4202287
2021-09-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.021168,19.767,6.367,0.70000005,43909.895,,40.68,24.58,4.3603253
2021-09-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.425331,,6.567,0.4,43895.02,16.071491,39.6,23.86,
2021-09-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.733668,19.717001,,,43880.16,,35.64,,4.2353
2021-09-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.27325,18.717001,8.516999,0.8,43865.316,10.105681,33.12,21.16,3.743864
2021-09-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.408668,17.667,7.967,2.0,43850.383,8.891344,31.319998,16.97,2.952653
2021-09-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.89825,19.067001,8.066999,1.2,43835.355,9.826088,28.08,20.43,3.6826174
2021-09-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.671166,20.067001,7.617,0.3,43820.246,18.472595,43.92,22.34,3.985141
2021-09-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.173251,20.517,7.117,0.0,,18.532135,46.8,23.79,4.29227
2021-09-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,19.967001,,0.1,43789.816,,44.28,23.18,4.1817875
2021-09-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.68575,19.417,9.516999,0.2,43774.516,18.161278,44.28,20.52,3.789991
2021-09-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.46075,19.017,8.967,0.6,43759.168,21.533897,51.12,21.5,3.746797
2021-09-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.525332,19.267,5.517,0.0,43743.8,20.929594,50.399998,24.48,
2021-09-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.992,,6.717,0.2,43728.402,15.379206,40.68,25.3,4.5779634
2021-09-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.021167,19.567001,6.117,0.5,43712.992,16.299694,40.68,23.09,4.155818
2021-09-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.212833,18.417,7.067,0.70000005,43697.586,22.401142,54.0,20.24,3.5203757
2021-09-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.666999,19.417,6.867,0.0,43682.184,24.464113,57.6,26.21,
2021-09-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.700334,20.517,5.117,0.3,43666.797,15.0038395,,23.61,4.262952
2021-09-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.569083,19.317001,5.9170003,7.8,43651.434,8.78872,28.8,21.68,3.853549
2021-09-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.4795,20.017,7.567,2.4,43636.113,13.004922,35.64,23.33,4.2358394
2021-09-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.860749,,8.566999,0.1,43620.836,12.475961,38.88,20.15,3.704027
2021-09-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.900333,19.517,9.316999,,43605.613,15.072783,38.519997,21.15,3.8461852
2021-09-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.819084,18.267,10.867,6.8,43590.457,13.324863,32.039997,17.19,3.1262596
2021-09-24 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.575333,20.117,8.766999,,43575.37,18.892282,49.68,23.7,4.299224
2021-09-25 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.525334,18.767,9.717,2.6,43560.35,24.72495,57.239998,21.39,3.771067
2021-09-26 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.450333,20.467001,7.217,,43545.293,22.565422,53.639996,26.86,4.907653
2021-09-27 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.706584,21.017,5.367,0.0,43530.184,18.374111,46.44,24.73,4.5158753
2021-09-28 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.214917,18.567001,,0.3,43515.04,15.03835,43.92,19.71,3.5492501
2021-09-29 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.258667,19.167,7.717,2.0,43499.863,10.383987,33.48,17.48,3.1693344
2021-09-30 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.437832,17.667,9.717,4.4,,12.979984,33.48,13.55,2.3663955
2021-10-01 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.43575,18.967001,8.417,0.1,43469.484,15.7908325,39.96,21.7,3.8673255
2021-10-02 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.727417,20.317001,,0.4,43454.297,,39.239998,22.35,4.0632057
2021-10-03 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.775332,22.017,6.367,0.70000005,43439.12,14.021525,37.079998,25.26,4.62016
2021-10-04 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.112835,,7.317,2.6,43423.973,14.24163,36.36,24.84,4.5636463
2021-10-05 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.327416,20.517,9.867,0.5,,16.1198,40.32,18.77,3.5367699
2021-10-06 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.189918,19.867,8.266999,0.8000001,43393.793,15.175612,38.519997,17.42,3.3229825
2021-10-07 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.91075,20.667,7.817,0.0,43378.785,19.376562,47.88,23.36,4.25622
2021-10-08 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.6045,20.517,6.717,0.1,43363.84,15.349684,,21.31,3.9226496
2021-10-09 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.360751,19.017,9.867,9.1,43348.977,,31.68,18.09,3.2013493
2021-10-10 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.446166,19.717001,8.766999,12.0,43334.2,11.5199995,30.960001,19.08,3.3403866
2021-10-11 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.425334,16.717001,11.167,11.2,43319.516,6.4096174,25.199999,9.73,1.8707552
2021-10-12 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,14.000333,,9.467,,43304.945,,40.32,22.58,4.0086246
2021-10-13 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.533666,19.817001,8.516999,0.8000001,43290.496,10.00256,27.359999,22.24,3.9806385
2021-10-14 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.014916,21.467001,8.066999,8.9,43276.18,10.805999,32.039997,22.55,3.9568717
2021-10-15 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.88575,19.717001,6.817,6.3,43261.98,9.360001,27.359999,22.72,4.0246954
2021-10-16 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.585751,,,1.2,43247.793,11.659777,31.68,19.56,3.448202
2021-10-17 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.364918,,8.566999,3.3999996,43233.61,11.440979,30.239998,17.44,3.1101208
2021-10-18 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.3482485,20.417,6.267,0.0,43219.434,13.830749,35.28,22.68,3.998871
2021-10-19 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.512834,19.017,6.067,1.6,43205.285,,32.399998,21.33,3.7600389
2021-10-20 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,,19.867,6.1670003,11.599999,43191.168,11.966953,31.68,,3.9013245
2021-10-21 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.246166,19.017,8.467,5.5,43177.1,8.669949,23.4,19.49,3.4821541
2021-10-22 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,12.844085,18.817001,7.6670003,0.70000005,,9.726665,,19.55,3.4475303
2021-10-23 00:00:00+00:00,4.674868106842041,-74.18719482421875,2542.0,13.096168,19.117,8.566999,21.499998,43149.156,9.779817,28.8,21.03,3.601659
